belongs_to_collection,budget,id,original_title,popularity,revenue,runtime,vote_average,vote_count,revenue_mil,budget_mil,drama,comedy,thriller,action,romance,adventure,family,release_2010s,release_2000s,release_1990s,release_1980s_below,overview_vader,tagline_vader
0,4000000,10925,The Return of the Living Dead,6.258984,14237000.0,91.0,7.3,270.0,14.237,4.0,0,1,0,0,0,0,0,0,0,0,1,-0.6114,0.4389
0,3500000,24266,The Man from Snowy River,3.3828940000000003,20659423.0,104.0,6.9,38.0,20.659423,3.5,1,0,0,1,1,0,1,0,0,0,1,0.5267,0.2263
1,7000000,11503,The Serpent and the Rainbow,7.791952,19595031.0,98.0,6.2,120.0,19.595031,7.0,0,0,1,0,0,0,0,0,0,0,1,-0.6486,0.5767
1,16000000,38560,Sunset,1.835663,4594452.0,102.0,5.6,15.0,4.594452,16.0,0,1,1,1,0,0,0,0,0,0,1,-0.2263,-0.6214
1,4000000,8337,They Live,11.292364,13008928.0,94.0,7.1,562.0,13.008928,4.0,0,0,1,1,0,0,0,0,0,0,1,-0.0772,0.168
1,15000000,9493,Twins,5.952494000000001,216614388.0,107.0,5.7,566.0,216.614388,15.0,0,1,0,0,0,0,0,0,0,0,1,-0.6249,0.0
1,31000000,11352,Always,5.443097,74134790.0,122.0,6.0,136.0,74.13479,31.0,1,0,0,0,1,0,0,0,0,0,1,0.3612,0.0
0,1000000,12500,American Ninja,7.314536,10499694.0,95.0,5.5,71.0,10.499694,1.0,0,0,0,1,0,1,0,0,0,0,1,-0.8858,0.0
1,5000000,45225,The Big Picture,6.69473,117463.0,100.0,5.9,24.0,0.117463,5.0,1,1,0,0,1,0,0,0,0,0,1,0.09,0.1154
0,10000000,1648,Bill & Ted's Excellent Adventure,15.109260999999998,40485039.0,90.0,6.7,464.0,40.485039,10.0,0,1,0,0,0,1,0,0,0,0,1,0.9127,0.0
1,30000000,4105,Black Rain,6.973408,45892212.0,125.0,6.2,250.0,45.892212,30.0,0,0,1,1,0,0,0,0,0,0,1,-0.6486,0.0
1,22500000,10142,Casualties of War,7.435688000000001,18671317.0,113.0,6.8,203.0,18.671317,22.5,1,0,0,0,0,0,0,0,0,0,1,-0.5994,-0.886
0,500000,10134,Cyborg,8.473602,10166459.0,86.0,4.9,154.0,10.166459,0.5,0,0,0,1,0,0,0,0,0,0,1,-0.7845,0.7579
1,19000000,21291,Dad,2.727017,19738015.0,117.0,5.6,20.0,19.738015,19.0,1,1,0,0,0,0,0,0,0,0,1,-0.296,0.0
1,10000000,2210,Earth Girls Are Easy,11.509677,3916303.0,100.0,5.5,110.0,3.916303,10.0,1,1,0,0,1,0,0,0,0,0,1,0.802,0.0
1,16000000,20713,Farewell to the King,1.629224,2420917.0,117.0,5.9,23.0,2.420917,16.0,0,0,0,0,0,1,0,0,0,0,1,-0.9473,-0.5994
1,30000000,9085,Harlem Nights,9.010860000000001,60864870.0,116.0,5.7,85.0,60.86487,30.0,1,1,0,0,0,0,0,0,0,0,1,-0.8622,0.0
1,20000000,505,Johnny Handsome,9.059459,7237794.0,94.0,6.1,49.0,7.237794,20.0,1,0,0,0,0,0,0,0,0,0,1,-0.9612,0.0
0,17000000,10345,K-9,5.772293,78247647.0,101.0,5.5,209.0,78.247647,17.0,0,1,0,1,0,0,0,0,0,0,1,0.0243,0.4017
0,1500000,10222,Kickboxer,6.939994,14697005.0,97.0,6.3,257.0,14.697005,1.5,0,0,1,1,0,0,0,0,0,0,1,-0.8965,0.0
1,25000000,14372,Leviathan,10.653446,15704614.0,98.0,6.0,125.0,15.704614,25.0,0,0,1,1,0,1,0,0,0,0,1,-0.9062,-0.1027
1,7000000,15138,Little Monsters,6.256969000000001,793775.0,102.0,5.6,53.0,0.793775,7.0,0,1,0,0,0,1,1,0,0,0,1,0.7579,0.7865
1,24000000,9972,Lock Up,4.701379,22099847.0,115.0,6.2,208.0,22.099847,24.0,1,0,1,1,0,1,0,0,0,0,1,-0.872,0.0
0,7500000,9494,Look Who's Talking,5.795045,296000000.0,93.0,5.8,546.0,296.0,7.5,0,1,0,0,1,0,0,0,0,0,1,0.4497,0.3182
0,11000000,9942,Major League,5.304376,49797148.0,107.0,6.7,222.0,49.797148,11.0,0,1,0,0,0,0,0,0,0,0,1,0.9305,0.3612
1,3000000,24739,Miracle Mile,10.018692999999999,1145404.0,87.0,7.2,50.0,1.145404,3.0,0,0,1,0,1,0,0,0,0,0,1,-0.3802,-0.1779
1,12000000,27418,Next of Kin,3.801832,15942628.0,108.0,5.0,53.0,15.942628,12.0,1,0,1,1,0,1,0,0,0,0,1,-0.8625,-0.2263
1,8000000,39002,No Holds Barred,0.863547,16093651.0,93.0,5.6,20.0,16.093651,8.0,1,0,0,1,0,0,0,0,0,0,1,0.5267,-0.6808
1,16000000,12663,Red Scorpion,2.549325,4192440.0,105.0,4.9,50.0,4.19244,16.0,0,0,0,1,0,0,0,0,0,0,1,-0.9022,0.0
0,93000000,331,Jurassic Park III,0.648867,368780809.0,92.0,5.7,2109.0,368.780809,93.0,0,0,1,1,0,1,0,0,1,0,0,-0.6908,0.0
1,12000000,327,Brother,8.134524,15250000.0,114.0,6.8,107.0,15.25,12.0,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0
1,100000000,869,Planet of the Apes,17.319836,362211740.0,119.0,5.6,1270.0,362.21174,100.0,0,0,1,1,0,1,0,0,1,0,0,-0.7184,-0.0772
1,20000,36095,キュア,3.111281,99000.0,111.0,7.4,63.0,0.099,0.02,0,0,1,0,0,0,0,0,0,1,0,-0.7597,-0.9001
1,400000,196859,Jackpot,0.218588,43719.0,97.0,6.0,1.0,0.043719,0.4,0,0,0,0,0,0,0,0,1,0,0,0.8442,0.0
1,5000000,2171,Wet Hot American Summer,6.386082,295206.0,97.0,6.4,271.0,0.295206,5.0,0,1,0,0,0,0,0,0,1,0,0,0.9783,-0.1027
0,15000000,10135,Road House,2.9434270000000002,30050028.0,114.0,6.3,259.0,30.050028,15.0,0,0,1,1,0,0,0,0,0,0,1,0.7552,0.6124
1,19000000,12150,Sea of Love,9.801967,110879513.0,113.0,6.7,144.0,110.879513,19.0,1,0,0,0,0,0,0,0,0,0,1,-0.9313,-0.5106
1,18000000,11185,"See No Evil, Hear No Evil",17.367335999999998,46908987.0,103.0,6.4,220.0,46.908987,18.0,0,1,0,0,0,0,0,0,0,0,1,-0.89,-0.8564
1,5000000,12521,Shocker,5.587765,16554699.0,109.0,5.5,89.0,16.554699,5.0,0,1,1,0,0,0,0,0,0,0,1,-0.8625,-0.9184
1,55000000,9618,Tango & Cash,7.507261,63408614.0,104.0,6.1,468.0,63.408614,55.0,0,1,0,1,0,1,0,0,0,0,1,-0.9826,-0.4019
1,15000000,31608,Three Fugitives,3.9698599999999997,40590000.0,96.0,6.0,49.0,40.59,15.0,0,1,0,0,0,0,0,0,0,0,1,0.0,-0.7845
1,15000000,2616,Uncle Buck,8.13754,79258538.0,100.0,6.6,338.0,79.258538,15.0,1,1,0,0,0,0,1,0,0,0,1,0.9166,-0.5719
1,2000000,7091,Vampire's Kiss,3.2654259999999997,725131.0,103.0,6.0,75.0,0.725131,2.0,0,1,0,0,0,0,0,0,0,0,1,-0.4404,0.4767
1,6000000,183,The Wizard,5.763954,14278900.0,100.0,6.1,83.0,14.2789,6.0,1,1,0,0,1,1,1,0,0,0,1,0.6872,0.886
1,58000000,2148,The Cotton Club,9.508061,25928721.0,127.0,6.5,71.0,25.928721,58.0,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.7096
1,42000000,2057,Original Sin,9.970359,35402320.0,118.0,5.8,200.0,35.40232,42.0,0,0,1,0,0,0,0,0,1,0,0,-0.6705,-0.7741
0,37000000,9880,The Princess Diaries,7.387171,165335153.0,115.0,6.5,1063.0,165.335153,37.0,0,1,0,0,1,0,1,0,1,0,0,-0.3314,0.0
0,90000000,5175,Rush Hour 2,8.345985,347325802.0,90.0,6.4,1078.0,347.325802,90.0,0,1,1,1,0,0,0,0,1,0,0,0.8173,0.4199
1,20000000,20391,Paint Your Wagon,10.648872,31678778.0,158.0,6.3,65.0,31.678778,20.0,1,1,0,1,0,0,0,0,0,0,1,0.7964,0.0
1,15000000,11542,Altered States,10.603299,19853892.0,102.0,6.7,169.0,19.853892,15.0,1,0,1,0,0,0,0,0,0,0,1,-0.4215,-0.1027
0,30000000,2770,American Pie 2,10.25103,287553595.0,108.0,6.0,1375.0,287.553595,30.0,0,1,0,0,1,0,0,0,1,0,0,0.6597,0.0
1,75000000,12610,Osmosis Jones,6.405831,13596911.0,95.0,6.0,237.0,13.596911,75.0,0,1,0,1,0,1,1,0,1,0,0,-0.4767,0.5574
1,35000000,13496,American Outlaws,10.855383,13678913.0,94.0,5.7,56.0,13.678913,35.0,0,0,0,1,0,0,0,0,1,0,0,0.6249,-0.4767
1,1500000,10972,Session 9,14.242234,373967.0,100.0,6.2,255.0,0.373967,1.5,0,0,0,0,0,0,0,0,1,0,0,-0.8779,-0.4939
1,57000000,1722,Captain Corelli's Mandolin,9.243715,62112895.0,131.0,5.6,146.0,62.112895,57.0,1,0,0,0,1,0,0,0,1,0,0,0.85,0.0
1,48000000,9896,Rat Race,12.330275,85498534.0,112.0,6.0,531.0,85.498534,48.0,0,1,0,0,0,1,0,0,1,0,0,0.8074,-0.4574
1,22000000,2294,Jay and Silent Bob Strike Back,11.619446,33788161.0,104.0,6.4,491.0,33.788161,22.0,0,1,0,0,0,0,0,0,1,0,0,-0.5267,0.0
1,28000000,10016,Ghosts of Mars,7.058599000000001,14010832.0,98.0,4.8,299.0,14.010832,28.0,0,0,0,1,0,0,0,0,1,0,0,-0.875,-0.5267
1,34000000,26602,Summer Catch,5.499867,19693891.0,108.0,4.8,63.0,19.693891,34.0,1,1,0,0,1,0,0,0,1,0,0,0.8979,0.0
0,10000000,8922,Jeepers Creepers,10.414363,59217789.0,90.0,6.1,731.0,59.217789,10.0,0,0,1,0,0,0,0,0,1,0,0,-0.9041,0.0
1,1900000,34223,Vamp,4.119962999999999,4790926.0,93.0,5.9,39.0,4.790926,1.9,0,1,0,0,0,0,0,0,0,0,1,0.6597,-0.1779
1,40000000,11370,The Musketeer,4.2609449999999995,27053815.0,104.0,5.2,56.0,27.053815,40.0,1,0,0,1,0,1,0,0,1,0,0,-0.2144,0.0
1,57000000,12508,Rock Star,10.076222999999999,16991902.0,105.0,6.0,194.0,16.991902,57.0,1,1,0,0,0,0,0,0,1,0,0,0.2732,0.0
1,700000,18734,L.I.E. Long Island Expressway,8.66635,1667192.0,97.0,6.7,31.0,1.667192,0.7,1,0,0,0,0,0,0,0,1,0,0,-0.4939,-0.5719
1,30000000,2176,The Glass House,6.418936,23619609.0,106.0,5.4,203.0,23.619609,30.0,1,0,1,0,0,0,0,0,1,0,0,0.2081,0.0
1,32000000,20857,Hardball,7.674549000000001,40222729.0,106.0,6.3,126.0,40.222729,32.0,0,1,0,0,1,0,0,0,1,0,0,0.6124,0.2716
1,40000000,2185,Big Trouble,5.761051,8493890.0,85.0,6.3,82.0,8.49389,40.0,0,1,1,1,0,0,0,0,1,0,0,0.5994,0.4939
1,22000000,10696,Glitter,5.420686,5271666.0,104.0,3.4,38.0,5.271666,22.0,1,0,0,0,1,0,0,0,1,0,0,0.7269,0.7351
1,45000000,2034,Training Day,13.664622,104876233.0,122.0,7.3,1665.0,104.876233,45.0,1,0,1,1,0,0,0,0,1,0,0,0.0,-0.5256
1,1000000,31016,Sidewalks of New York,2.678923,2402459.0,107.0,5.6,16.0,2.402459,1.0,1,1,0,0,1,0,0,0,1,0,0,0.8519,0.5719
1,9400000,11576,"It's a Mad, Mad, Mad, Mad World",13.266545,60000000.0,163.0,7.0,142.0,60.0,9.4,0,1,0,1,0,1,0,0,0,0,1,0.4588,0.7424
1,725000,15393,Play Misty for Me,5.820841000000001,10600000.0,102.0,6.5,102.0,10.6,0.725,1,0,1,0,1,0,0,0,0,0,1,-0.3818,-0.4574
1,2900000,248,Pocketful of Miracles,2.6496049999999998,5000000.0,136.0,7.3,25.0,5.0,2.9,1,1,0,0,0,0,0,0,0,0,1,0.8957,0.0
1,18000000,13766,SpaceCamp,6.41742,9697739.0,107.0,5.8,60.0,9.697739,18.0,0,0,0,0,0,1,1,0,0,0,1,0.5994,0.0
1,50000000,12103,Don't Say a Word,6.824871000000001,100020092.0,113.0,6.0,223.0,100.020092,50.0,0,0,1,0,0,0,0,0,1,0,0,-0.946,0.0
1,31000000,11313,Hearts in Atlantis,6.425321,24185781.0,101.0,6.5,132.0,24.185781,31.0,1,0,0,0,0,0,0,0,1,0,0,-0.4767,0.6249
0,28000000,9398,Zoolander,10.40782,60780981.0,89.0,6.1,1363.0,60.780981,28.0,0,1,0,0,0,0,0,0,1,0,0,-0.4404,0.0
0,23000000,10866,Joy Ride,10.337689,36642838.0,97.0,6.3,328.0,36.642838,23.0,1,0,1,0,0,0,0,0,1,0,0,-0.5574,0.6705
1,12000000,34549,Max Keeble's Big Move,2.828884,17292381.0,86.0,5.4,33.0,17.292381,12.0,0,1,0,0,0,0,1,0,1,0,0,-0.6705,0.0
1,28000000,9778,Serendipity,5.715737,77516304.0,90.0,6.6,529.0,77.516304,28.0,0,1,0,0,1,0,0,0,1,0,0,0.926,0.7906
1,4500000,16121,The Big Red One,5.395103,7206220.0,113.0,6.8,83.0,7.20622,4.5,1,0,0,0,0,0,0,0,0,0,1,-0.9022,0.25
1,15000000,16769,Coal Miner's Daughter,2.847277,67182787.0,125.0,7.2,67.0,67.182787,15.0,1,0,0,0,0,0,0,0,0,0,1,-0.1027,-0.3612
1,75000000,3172,Bandits,13.136791,67631903.0,123.0,6.2,307.0,67.631903,75.0,0,1,0,1,1,0,0,0,1,0,0,0.6369,-0.5423
1,11000000,17708,Corky Romano,4.890067,23978402.0,86.0,4.1,54.0,23.978402,11.0,0,1,0,1,0,0,0,0,1,0,0,-0.6808,0.0
1,15000000,1018,Mulholland Drive,18.184055999999998,20117339.0,147.0,7.7,1517.0,20.117339,15.0,1,0,1,0,0,0,0,0,1,0,0,-0.0516,-0.0258
1,10000000,11380,Bones,6.513545,7316658.0,96.0,4.3,36.0,7.316658,10.0,0,0,1,1,0,0,0,0,1,0,0,-0.9081,0.0
0,4000000,984,Dirty Harry,10.255315,35976000.0,102.0,7.4,630.0,35.976,4.0,0,0,1,1,0,0,0,0,0,0,1,-0.7845,0.5773
1,9000000,14811,Fiddler on the Roof,9.227244,83304330.0,181.0,7.4,136.0,83.30433,9.0,1,0,0,0,1,0,0,0,0,0,1,0.9001,0.0
1,35000000,768,From Hell,7.790139999999999,74558115.0,122.0,6.6,758.0,74.558115,35.0,0,0,1,0,0,0,0,0,1,0,0,0.6249,0.0
1,72000000,2100,The Last Castle,9.807552000000001,27642707.0,131.0,7.0,290.0,27.642707,72.0,1,0,1,1,0,0,0,0,1,0,0,0.0,0.0
1,48000000,11091,Riding in Cars with Boys,4.556123,35743308.0,132.0,6.5,108.0,35.743308,48.0,1,1,0,0,1,0,0,0,1,0,0,-0.1531,-0.5859
1,48000000,167,K-PAX,12.400152,50315140.0,120.0,7.1,710.0,50.31514,48.0,1,0,0,0,0,0,0,0,1,0,0,0.0516,0.0
0,6000000,141,Donnie Darko,18.303148,1270522.0,113.0,7.7,3574.0,1.270522,6.0,1,0,0,0,0,0,0,0,1,0,0,-0.6249,0.0
1,75000000,11456,Domestic Disturbance,6.3539959999999995,54249294.0,89.0,5.4,115.0,54.249294,75.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.3818
0,115000000,585,"Monsters, Inc.",26.419961999999998,562816256.0,92.0,7.5,6150.0,562.816256,115.0,0,1,0,0,0,0,1,0,1,0,0,-0.7269,0.0
1,49000000,10796,The One,9.769047,72700000.0,87.0,5.7,445.0,72.7,49.0,0,0,1,1,0,0,0,0,1,0,0,-0.5574,-0.5719
1,100000,23949,Tape,3.5800629999999996,490475.0,86.0,6.9,63.0,0.490475,0.1,1,0,0,0,0,0,0,0,1,0,0,0.7845,0.0
1,40000000,9889,Shallow Hal,12.520688,141069860.0,114.0,5.7,764.0,141.06986,40.0,0,1,0,0,1,0,0,0,1,0,0,0.6369,0.0
1,7000000,13408,The Wash,2.483032,10229331.0,93.0,5.3,26.0,10.229331,7.0,0,1,0,1,0,0,0,0,1,0,0,0.6369,-0.4404
0,125000000,671,Harry Potter and the Philosopher's Stone,38.187238,976475550.0,152.0,7.5,7188.0,976.47555,125.0,0,0,0,0,0,1,1,0,1,0,0,0.7579,0.0
1,6000000,20794,Novocaine,3.9162209999999997,2025238.0,95.0,6.0,44.0,2.025238,6.0,0,1,1,0,0,0,0,0,1,0,0,-0.5423,0.0
1,24000000,14369,Out Cold,4.197544000000001,14782676.0,89.0,5.8,53.0,14.782676,24.0,0,1,0,0,0,0,0,0,1,0,0,-0.3612,0.3314
1,92000000,1535,Spy Game,18.186839000000003,143049560.0,126.0,6.8,592.0,143.04956,92.0,0,0,1,1,0,0,0,0,1,0,0,-0.796,-0.0093
1,4500000,1433,El espinazo del diablo,11.111299,6459020.0,106.0,7.2,277.0,6.45902,4.5,1,0,1,0,0,0,0,0,1,0,0,-0.5106,-0.8268
0,14000000,16085,Funny Girl,4.651946,52223306.0,149.0,6.9,90.0,52.223306,14.0,1,1,0,0,1,0,0,0,0,0,1,-0.1531,0.8327
1,2000000,10656,Subway,8.066663,390659.0,104.0,6.3,89.0,0.390659,2.0,0,0,1,1,0,0,0,0,0,0,1,-0.8779,0.0
1,810000,72277,The Last Wave,3.099222,1258000.0,106.0,6.8,38.0,1.258,0.81,1,0,1,0,0,0,0,0,0,0,1,-0.9652,-0.34
1,6500000,11033,Dressed to Kill,9.3806,31899000.0,105.0,6.8,159.0,31.899,6.5,0,0,1,0,0,0,0,0,0,0,1,-0.6124,-0.6908
1,35000000,3604,Flash Gordon,6.346979,27107960.0,111.0,6.1,237.0,27.10796,35.0,0,0,0,0,0,0,0,0,0,0,1,0.5859,0.5411
0,9000000,10649,The Enforcer,7.550133,46236000.0,96.0,6.7,232.0,46.236,9.0,0,0,1,1,0,0,0,0,0,0,1,-0.9201,-0.5267
1,5500000,17689,The Gauntlet,6.3893260000000005,26414658.0,109.0,6.6,121.0,26.414658,5.5,1,0,1,1,0,0,0,0,0,0,1,0.2732,0.0
1,5000000,14854,Lone Wolf McQuade,5.839893,12232628.0,107.0,5.5,67.0,12.232628,5.0,1,0,1,1,1,0,0,0,0,0,1,-0.8979,-0.6486
0,22000000,10650,Sudden Impact,9.737907,67642693.0,117.0,6.5,210.0,67.642693,22.0,0,0,1,1,0,0,0,0,0,0,1,-0.802,-0.4404
0,40000000,8007,Behind Enemy Lines,11.185625,91753202.0,106.0,6.0,464.0,91.753202,40.0,1,0,1,1,0,0,0,0,1,0,0,0.3612,-0.296
0,85000000,161,Ocean's Eleven,12.114932000000001,450717150.0,116.0,7.2,3857.0,450.71715,85.0,0,0,1,0,0,0,0,0,1,0,0,-0.3919,0.0
1,10000000,194,Le fabuleux destin d'Amélie Poulain,12.879381,173921954.0,122.0,7.8,3403.0,173.921954,10.0,0,1,0,0,1,0,0,0,1,0,0,0.9522,0.0
1,16000000,11397,Not Another Teen Movie,9.101896,66468332.0,89.0,5.5,444.0,66.468332,16.0,0,1,0,0,0,0,0,0,1,0,0,0.7783,0.0
1,68000000,1903,Vanilla Sky,10.071057000000001,203388341.0,136.0,6.5,1100.0,203.388341,68.0,1,0,1,0,1,0,0,0,1,0,0,-0.9144,-0.2263
1,21000000,9428,The Royal Tenenbaums,9.707542,71441250.0,110.0,7.4,1317.0,71.44125,21.0,1,1,0,0,0,0,0,0,1,0,0,-0.4019,0.0772
1,25000000,24264,Sheena,4.11214,5778353.0,117.0,5.0,22.0,5.778353,25.0,0,1,0,1,0,1,0,0,0,0,1,-0.9501,0.0
1,4500000,27150,Silent Rage,1.808605,10500000.0,103.0,5.0,22.0,10.5,4.5,0,0,1,1,0,0,0,0,0,0,1,-0.7514,-0.5574
1,15000000,26978,Spacehunter: Adventures in the Forbidden Zone,3.521436,16500000.0,90.0,5.1,37.0,16.5,15.0,0,0,0,0,0,1,0,0,0,0,1,0.928,-0.1531
1,12000000,8386,How High,6.796277000000001,31155435.0,93.0,6.4,230.0,31.155435,12.0,0,1,0,0,0,0,0,0,1,0,0,0.431,0.0
1,25000000,12589,Jimmy Neutron: Boy Genius,7.308161999999999,80936232.0,83.0,5.6,235.0,80.936232,25.0,0,1,0,1,0,1,1,0,1,0,0,0.8573,0.0
0,93000000,120,The Lord of the Rings: The Fellowship of the Ring,32.070725,871368364.0,178.0,8.0,8892.0,871.368364,93.0,0,0,0,1,0,1,0,0,1,0,0,-0.802,0.0
1,72000000,11086,The Majestic,8.063684,37317558.0,152.0,6.6,193.0,37.317558,72.0,1,0,0,0,1,0,0,0,1,0,0,-0.7845,0.0
1,60000000,453,A Beautiful Mind,11.93646,313542341.0,135.0,7.7,3087.0,313.542341,60.0,1,0,0,0,1,0,0,0,1,0,0,0.8419,0.0
1,3000000,37257,Witness for the Prosecution,9.730217,9000000.0,116.0,8.1,278.0,9.0,3.0,1,0,0,0,0,0,0,0,0,0,1,-0.9218,0.522
1,107000000,8489,Ali,9.303104,87713825.0,157.0,6.7,457.0,87.713825,107.0,1,0,0,0,0,0,0,0,1,0,0,0.9531,0.6124
1,92000000,855,Black Hawk Down,10.064446,172989651.0,144.0,7.2,1832.0,172.989651,92.0,0,0,0,1,0,0,0,0,1,0,0,-0.6908,-0.34
1,12000000,10269,Yentl,2.5922959999999997,30400000.0,132.0,6.2,51.0,30.4,12.0,1,0,0,0,1,0,0,0,0,0,1,-0.25,0.0
1,19800000,5279,Gosford Park,14.101101000000002,87754044.0,137.0,6.8,256.0,87.754044,19.8,1,0,1,0,0,0,0,0,1,0,0,0.4019,-0.6908
1,22000000,10950,I Am Sam,12.935016000000001,92542418.0,132.0,7.2,542.0,92.542418,22.0,1,0,0,0,0,0,0,0,1,0,0,0.2617,0.6369
1,4000000,1365,Monster's Ball,6.341187000000001,44909486.0,111.0,6.6,254.0,44.909486,4.0,1,0,0,0,1,0,0,0,1,0,0,-0.7003,0.0
1,15000000,24206,Silent Trigger,1.672406,76382.0,93.0,5.0,22.0,0.076382,15.0,1,0,1,1,0,0,0,0,0,1,0,-0.4939,-0.8225
1,29000000,6312,Le Pacte des loups,11.564252,70752904.0,137.0,6.6,404.0,70.752904,29.0,0,0,0,1,0,1,0,0,1,0,0,-0.3182,0.0
0,38000000,11595,Another 48 Hrs.,6.938921000000001,153518974.0,95.0,5.8,205.0,153.518974,38.0,1,1,1,1,0,0,0,0,0,1,0,-0.5106,0.0
1,18000000,848,Dragonslayer,3.383201,14110013.0,108.0,6.5,69.0,14.110013,18.0,0,0,0,0,0,0,0,0,0,0,1,-0.7783,0.6486
0,18000000,9610,Conan the Destroyer,10.151366000000001,100000000.0,103.0,5.8,391.0,100.0,18.0,0,0,0,1,0,1,0,0,0,0,1,0.5118,0.659
1,1200000,15035,Fire and Ice,8.471302,760883.0,81.0,6.2,37.0,0.760883,1.2,0,0,0,0,0,0,0,0,0,0,1,-0.9022,0.0
1,5500000,33155,Galaxina,1.409619,4865000.0,95.0,3.3,16.0,4.865,5.5,0,1,0,0,0,0,0,0,0,0,1,-0.5574,0.4404
0,12000000,150,48 Hrs.,15.297120999999999,78868508.0,96.0,6.5,364.0,78.868508,12.0,1,1,1,1,0,0,0,0,0,0,1,-0.8442,0.0772
1,15000000,15050,Brainstorm,9.974312,10219460.0,106.0,6.3,65.0,10.21946,15.0,0,0,1,0,0,0,0,0,0,0,1,-0.25,0.0
1,14000000,10423,Dragon: The Bruce Lee Story,5.079464,63513743.0,120.0,6.8,156.0,63.513743,14.0,1,0,0,0,0,0,0,0,0,1,0,0.9055,0.6369
1,3500000,651,M*A*S*H,7.7013490000000004,81600000.0,116.0,6.9,238.0,81.6,3.5,1,1,0,0,0,0,0,0,0,0,1,0.1865,0.0
1,6000000,18647,One-Eyed Jacks,6.945886,4300000.0,141.0,6.2,45.0,4.3,6.0,0,0,0,1,0,0,0,0,0,0,1,-0.7964,0.0
1,35000000,11362,The Count of Monte Cristo,10.765924,75395048.0,131.0,7.3,463.0,75.395048,35.0,1,0,1,1,0,1,0,0,1,0,0,0.4939,-0.2732
1,32000000,2637,The Mothman Prophecies,8.50563,55157539.0,119.0,6.1,307.0,55.157539,32.0,1,0,0,0,0,0,0,0,1,0,0,-0.2732,0.0
1,11000000,10229,A Walk to Remember,8.054499,41227069.0,101.0,7.5,1057.0,41.227069,11.0,1,0,0,0,1,0,0,0,1,0,0,0.4404,-0.34
1,344,50819,American Adobo,0.158651,4.0,104.0,5.3,3.0,4e-06,0.000344,0,1,0,0,1,0,0,0,1,0,0,0.8591,0.7964
1,14500000,9606,Metropolis,9.298092,95789342.0,108.0,6.8,99.0,95.789342,14.5,0,0,0,0,0,0,0,0,1,0,0,0.2023,0.4588
1,13000000,31674,Cousins,7.584638000000001,22030000.0,109.0,5.1,14.0,22.03,13.0,0,1,0,0,1,0,0,0,0,0,1,0.4767,0.6369
1,14000000,20009,Slackers,8.559189,6413915.0,86.0,5.4,60.0,6.413915,14.0,0,1,0,0,1,0,0,0,1,0,0,-0.25,-0.4588
1,24000000,47871,Honky Tonk Freeway,0.42061499999999996,939423.0,107.0,0.0,0.0,0.939423,24.0,0,1,0,1,0,0,0,0,0,0,1,0.3818,0.5695
1,15000000,11870,Big Fat Liar,4.643981,52970014.0,88.0,5.6,202.0,52.970014,15.0,0,1,0,0,0,0,1,0,1,0,0,0.8748,0.3182
1,85000000,9884,Collateral Damage,10.175502999999999,78382433.0,108.0,5.5,431.0,78.382433,85.0,1,0,1,1,0,0,0,0,1,0,0,-0.8176,-0.3182
1,50000000,11212,Baby's Day Out,12.508517999999999,16671505.0,99.0,5.8,281.0,16.671505,50.0,0,1,0,1,0,1,1,0,0,1,0,0.6119,-0.8074
1,19000000,69928,The Man Who Loved Women,5.214505,11000000.0,110.0,4.4,9.0,11.0,19.0,0,1,0,0,0,0,0,0,0,0,1,-0.2732,0.5719
1,12000000,17130,Crossroads,6.631355999999999,61141030.0,93.0,4.7,161.0,61.14103,12.0,1,1,0,1,1,1,1,0,1,0,0,0.7972,0.7003
1,70000000,10592,Hart's War,14.116473999999998,32287044.0,125.0,5.9,246.0,32.287044,70.0,1,0,0,0,0,0,0,0,1,0,0,-0.9279,0.7506
1,36000000,8470,John Q,8.867562,102244770.0,116.0,7.0,604.0,102.24477,36.0,1,0,1,0,0,0,0,0,1,0,0,0.0,-0.5574
0,20000000,16690,Return to Never Land,8.759774,109862682.0,72.0,6.1,304.0,109.862682,20.0,0,0,0,0,0,1,1,0,1,0,0,-0.5994,0.0
0,3000000,39939,Super Troopers,7.3510279999999995,18492362.0,100.0,6.6,367.0,18.492362,3.0,0,1,0,0,0,0,0,0,1,0,0,-0.1901,0.0
1,17000000,9272,The Good Son,7.873794,44456478.0,87.0,6.2,202.0,44.456478,17.0,1,0,1,0,0,0,0,0,0,1,0,0.0,-0.6597
1,8000000,14475,Used Cars,6.963023,11715321.0,113.0,6.3,71.0,11.715321,8.0,0,1,0,1,0,0,0,0,0,0,1,-0.6908,0.8768
1,60000000,10052,Dragonfly,4.924078,52322400.0,104.0,6.2,209.0,52.3224,60.0,1,0,0,0,0,0,0,0,1,0,0,-0.802,0.6369
0,35000000,11979,Queen of the Damned,8.436243,45479110.0,101.0,5.5,247.0,45.47911,35.0,1,0,0,0,0,0,0,0,1,0,0,0.0,-0.296
0,35000000,23479,The Bad News Bears,8.399441,35323292.0,102.0,7.0,100.0,35.323292,35.0,0,1,0,0,0,0,1,0,0,0,1,0.0,0.5859
